source_code,source_concept_id,source_vocabulary_id,source_code_description,valid_start_date,valid_end_date,invalid_reason,target_concept_id,target_vocabulary_id,target_vocabulary_code,domain_id,confidence_score,source_code_description_original
40306348,40306348,TUSS,Antimicrosomal - detection and/or quantification,2009-02-13,,,4162526,SNOMED,398545005,Measurement,0.38025718927383423,Antimicrossomal - pesquisa e/ou dosagem
40306356,40306356,TUSS,Antimitochondrial - detection and/or measurement,2009-02-13,,,4015457,SNOMED,104328008,Measurement,0.5126379728317261,Antimitocondria - pesquisa e/ou dosagem
40306364,40306364,TUSS,"Antimitochondrial, M2 - test and/or assay",2009-02-13,,,4212902,SNOMED,391570004,Measurement,0.45597410202026367,"Antimitocondria, M2 - pesquisa e/ou dosagem"
40306372,40306372,TUSS,Anti-cardiac muscle - investigation and/or assay,2009-02-13,,,4238195,SNOMED,57366008,Procedure,0.4120723605155945,Antimúsculo cardíaco - pesquisa e/ou dosagem
40306380,40306380,TUSS,Anti-striated muscle - detection and/or quantification,2009-02-13,,,4135828,SNOMED,31753005,Measurement,0.38465720415115356,Antimúsculo estriado - pesquisa e/ou dosagem
40306399,40306399,TUSS,Anti-smooth muscle - detection and/or quantification,2009-02-13,,,4179789,SNOMED,50744001,Measurement,0.5317927002906799,Antimúsculo liso - pesquisa e/ou dosagem
40306402,40306402,TUSS,Antineutrophils (ANCA) C - detection and/or quantification,2009-02-13,,,4102448,SNOMED,28441008,Measurement,0.5537495613098145,Antineutrófilos (anca)  C - pesquisa e/ou dosagem
40306410,40306410,TUSS,Antineutrophils (ANCA) P - detection and/or measurement,2009-02-13,,,4102448,SNOMED,28441008,Measurement,0.46390771865844727,Antineutrófilos (anca)  P - pesquisa e/ou dosagem
40306429,40306429,TUSS,Antiparietal - investigation and/or measurement,2009-02-13,,,4183300,SNOMED,43388004,Measurement,0.4086776375770569,Antiparietal - pesquisa e/ou dosagem
40306437,40306437,TUSS,Thyroid antiperoxidase - detection and/or quantification,2009-02-13,,,4304801,SNOMED,118002003,Measurement,0.5838040113449097,Antiperoxidase tireoideana - pesquisa e/ou dosagem
40306445,40306445,TUSS,ASLO - testing and/or measurement,2009-02-13,,,4263457,SNOMED,45896001,Measurement,0.31142812967300415,Aslo - pesquisa e/ou dosagem
40306453,40306453,TUSS,"Aspergillus, serological reaction",2009-02-13,,,4337515,SNOMED,87407009,Measurement,0.7482410371303558,"Aspergilus, reação sorológica"
40306461,40306461,TUSS,"IgG avidity for toxoplasmosis, cytomegalovirus, rubella, EB, and others, each - detection and/or quantification.",2009-02-13,,,44790027,SNOMED,222191000000107,Measurement,0.3752366304397583,"Avidez de IgG para toxoplasmose, citomegalia, rubéloa, EB e outros, cada - pesquisa e/ou dosagem"
40306470,40306470,TUSS,Beta-2-microglobulin - detection and/or measurement,2009-02-13,,,4216186,SNOMED,81410005,Measurement,0.7558841705322266,Beta-2-microglobulina - pesquisa e/ou dosagem
40306488,40306488,TUSS,"Biotinidase activity, qualitative - screening and/or quantification",2009-02-13,,,4216399,SNOMED,72290001,Measurement,0.46148401498794556,"Biotinidase atividade da, qualitativo - pesquisa e/ou dosagem"
40306496,40306496,TUSS,"Blastomycosis, serological reaction",2009-02-13,,,4201036,SNOMED,315081007,Measurement,0.4613739252090454,"Blastomicose, reação sorológica"
40306500,40306500,TUSS,Brucella - IgG - detection and/or quantification,2009-02-13,,,3022688,LOINC,24387-3,Measurement,0.6477554440498352,Brucela - IgG - pesquisa e/ou dosagem
40306518,40306518,TUSS,Brucella - IgM - detection and/or quantification,2009-02-13,,,3025548,LOINC,24388-1,Measurement,0.6373824775218964,Brucela - IgM - pesquisa e/ou dosagem
40306526,40306526,TUSS,"Brucella, rapid test",2009-02-13,,,4013261,SNOMED,165827007,Measurement,0.6835205554962158,"Brucela, prova rápida"
40306534,40306534,TUSS,C1q - detection and/or quantification,2009-02-13,,,4174033,SNOMED,49204009,Measurement,0.46201276779174805,C1q - pesquisa e/ou dosagem
40306542,40306542,TUSS,C3 proactivator - research and/or assay,2009-02-13,,,4123963,SNOMED,259787006,Observation,0.4916989803314209,C3 proativador - pesquisa e/ou dosagem
40306550,40306550,TUSS,C3A (factor B) - detection and/or measurement,2009-02-13,,,4015466,SNOMED,104349009,Measurement,0.519925057888031,C3A (fator B) - pesquisa e/ou dosagem
40306569,40306569,TUSS,CA 50 - detection and/or measurement,2009-02-13,,,40480491,SNOMED,441773004,Measurement,0.333807110786438,CA 50 - pesquisa e/ou dosagem
40306577,40306577,TUSS,CA-242 - detection and/or assay,2009-02-13,,,4098201,SNOMED,252387008,Measurement,0.11121469736099243,CA-242 - pesquisa e/ou dosagem
40306585,40306585,TUSS,CA-27-29 - detection and/or measurement,2009-02-13,,,40480491,SNOMED,441773004,Measurement,0.2516080141067505,CA-27-29 - pesquisa e/ou dosagem
40306593,40306593,TUSS,"Mumps, IgG - detection and/or quantification",2009-02-13,,,3015036,LOINC,6477-4,Measurement,0.6161985695362091,"Caxumba, IgG - pesquisa e/ou dosagem"
40306607,40306607,TUSS,"Mumps, IgM - detection and/or quantification",2009-02-13,,,46236099,LOINC,77398-6,Measurement,0.5987620651721954,"Caxumba, IgM - pesquisa e/ou dosagem"
40306615,40306615,TUSS,Chagas IgG - detection and/or quantification,2009-02-13,,,36305624,LOINC,87994-0,Measurement,0.45414406061172485,Chagas IgG - pesquisa e/ou dosagem
40306623,40306623,TUSS,Chagas IgM - detection and/or measurement,2009-02-13,,,40484180,SNOMED,443983002,Measurement,0.4600118398666382,Chagas IgM - pesquisa e/ou dosagem
40306631,40306631,TUSS,Chlamydia - IgG - detection and/or measurement,2009-02-13,,,4015335,SNOMED,104281002,Measurement,0.6453593075275421,Chlamydia - IgG - pesquisa e/ou dosagem
40306640,40306640,TUSS,Chlamydia - IgM - detection and/or quantification,2009-02-13,,,4015336,SNOMED,104282009,Measurement,0.6434315741062164,Chlamydia - IgM - pesquisa e/ou dosagem
40306658,40306658,TUSS,"Cysticercosis, Antibodies - detection and/or quantification",2009-02-13,,,4201042,SNOMED,315108000,Measurement,0.48103994131088257,"Cisticercose, AC - pesquisa e/ou dosagem"
40306666,40306666,TUSS,Cytomegalovirus IgG - detection and/or quantification,2009-02-13,,,36304883,LOINC,87424-8,Measurement,0.6413194537162781,Citomegalovírus IgG - pesquisa e/ou dosagem
40306674,40306674,TUSS,Cytomegalovirus IgM - detection and/or assay,2009-02-13,,,4047314,SNOMED,122325001,Measurement,0.6632862687110901,Citomegalovírus IgM - pesquisa e/ou dosagem
40306682,40306682,TUSS,"Clostridium difficile, toxin A - detection and/or assay",2009-02-13,,,4133765,SNOMED,413047002,Measurement,0.6664580702781677,"Clostridium difficile, toxina A - pesquisa e/ou dosagem"
40306690,40306690,TUSS,Complement C2 - detection and/or measurement,2009-02-13,,,4135587,SNOMED,31483002,Measurement,0.5176960825920105,Complemento C2 - pesquisa e/ou dosagem
40306704,40306704,TUSS,Complement C3 - screening and/or measurement,2009-02-13,,,4014746,SNOMED,104350009,Measurement,0.5565000772476196,Complemento C3 - pesquisa e/ou dosagem
40306712,40306712,TUSS,Complement C4 - screening and/or assay,2009-02-13,,,3052973,LOINC,48731-4,Measurement,0.5171678066253662,Complemento C4 - pesquisa e/ou dosagem
40306720,40306720,TUSS,Complement C5 - assay and/or measurement,2009-02-13,,,4140232,SNOMED,33189000,Measurement,0.6362673342227936,Complemento C5 - pesquisa e/ou dosagem
40306739,40306739,TUSS,Complement CH-100 - detection and/or quantification,2009-02-13,,,4024225,SNOMED,116717001,Measurement,0.715235710144043,Complemento CH-100 - pesquisa e/ou dosagem
40306747,40306747,TUSS,CH-50 Complement - testing and/or assay,2009-02-13,,,4024225,SNOMED,116717001,Measurement,0.4571988582611084,Complemento CH-50 - pesquisa e/ou dosagem
40306755,40306755,TUSS,"Cryoagglutinin, globulin, dosage, each",2009-02-13,,,40483662,SNOMED,443845002,Measurement,0.42925024032592773,"Crio-aglutinina, globulina, dosagem, cada"
40306763,40306763,TUSS,"Cryo-agglutinin, globulin, investigation, each",2009-02-13,,,3043832,LOINC,44082-6,Measurement,0.31759268045425415,"Crio-aglutinina, globulina, pesquisa, cada"
40306771,40306771,TUSS,Cross match (histocompatibility cross-match test for kidney transplant),2009-02-13,,,4217958,SNOMED,72845001,Measurement,0.625141441822052,Cross match (prova cruzada de histocompatibilidade para transplante renal)
40306780,40306780,TUSS,"Culture or stimulation of lymphocytes in vitro by concanavalin, PHA or pokeweed",2009-02-13,,,3030137,LOINC,49921-0,Measurement,0.2553049325942993,"Cultura ou estimulação dos linfócitos ""in vitro"" por concanavalina, PHA ou pokweed"
40306798,40306798,TUSS,Dengue - IgG and IgM (each) - detection and/or quantification,2009-02-13,,,44817112,LOINC,75223-8,Measurement,0.6297850906848907,Dengue - IgG e IgM (cada) - pesquisa e/ou dosagem
40306801,40306801,TUSS,Echovirus (panel) serology for,2009-02-13,,,3031850,LOINC,43120-5,Measurement,0.6244793236255646,Echovírus (painel) sorologia para
40306810,40306810,TUSS,"Echinococcosis (Hydatidosis), serological reaction",2009-02-13,,,3016842,LOINC,25397-1,Measurement,0.4080667495727539,"Equinococose (Hidatidose), reação sorológica"
40306828,40306828,TUSS,"Echinococcosis, IDR - investigation and/or assay",2009-02-13,,,440043,SNOMED,74942003,Condition,0.38686490058898926,"Equinococose, IDR - pesquisa e/ou dosagem"
40306836,40306836,TUSS,"Sporotrichosis, serological reaction",2009-02-13,,,434859,SNOMED,42094007,Condition,0.5199020504951477,"Esporotricose, reação sorológica"
40306844,40306844,TUSS,"Sporotrichin, IDR - detection and/or assay",2009-02-13,,,4045486,SNOMED,122282003,Measurement,0.3493611216545105,"Esporotriquina, IDR - pesquisa e/ou dosagem"
40306852,40306852,TUSS,"Antinuclear antibody, (ANA) - screening and/or measurement",2009-02-13,,,4234268,SNOMED,359788000,Measurement,0.7214600145816803,"Fator antinúcleo, (FAN) - pesquisa e/ou dosagem"
40306860,40306860,TUSS,"Rheumatoid factor, quantitative - detection and/or measurement",2009-02-13,,,4009848,SNOMED,10239008,Measurement,0.7510580569505692,"Fator reumatóide, quantitativo - pesquisa e/ou dosagem"
40306879,40306879,TUSS,Filariasis serology - detection and/or measurement,2009-02-13,,,1988821,LOINC,100106-4,Measurement,0.5391726195812225,Filaria sorologia - pesquisa e/ou dosagem
40306887,40306887,TUSS,HLA system genotyping,2009-02-13,,,4094296,SNOMED,250177007,Measurement,0.7126528322696686,Genotipagem do sistema HLA
40306895,40306895,TUSS,"Giardia, serologic reaction",2009-02-13,,,432522,SNOMED,72284000,Condition,0.44542616605758667,"Giardia, reação sorológica"
40306909,40306909,TUSS,Helicobacter pylori - IgA - detection and/or quantification,2009-02-13,,,46270786,SNOMED,708756002,Observation,0.6669206917285919,Helicobacter pylori - IgA - pesquisa e/ou dosagem
40306917,40306917,TUSS,Helicobacter pylori - IgG - detection and/or quantification,2009-02-13,,,46272133,SNOMED,710447002,Observation,0.7318419814109802,Helicobacter pylori - IgG - pesquisa e/ou dosagem
40306925,40306925,TUSS,Helicobacter pylori - IgM - detection and/or quantification,2009-02-13,,,46272310,SNOMED,710651006,Observation,0.6695766150951385,Helicobacter pylori - IgM - pesquisa e/ou dosagem
40306933,40306933,TUSS,Hepatitis A - HAV - IgG - detection and/or quantification,2009-02-13,,,3006631,LOINC,32018-4,Measurement,0.6472510099411011,Hepatite A - HAV - IgG - pesquisa e/ou dosagem
40306941,40306941,TUSS,Hepatitis A - HAV - IgM - detection and/or quantification,2009-02-13,,,45766347,SNOMED,703485007,Observation,0.6448718905448914,Hepatite A - HAV - IgM - pesquisa e/ou dosagem
40306950,40306950,TUSS,Hepatitis B - HBCAC - IgG (anti-core IgG or Acoreg) - detection and/or quantification,2009-02-13,,,44806007,SNOMED,819691000000109,Measurement,0.525378942489624,Hepatite B - HBCAC - IgG (anti-core IgG ou Acoreg) - pesquisa e/ou dosagem
40306968,40306968,TUSS,Hepatitis B - HBcAb-IgM (anti-core IgM or Acorem) - detection and/or quantification,2009-02-13,,,3022560,LOINC,24113-3,Measurement,0.6105984747409821,Hepatite B - HBCAC - IgM (anti-core IgM ou Acorem) - pesquisa e/ou dosagem
40306976,40306976,TUSS,Hepatitis B - HBeAg antibody (anti-HBe) - detection and/or quantification,2009-02-13,,,4193755,SNOMED,79172007,Measurement,0.567467451095581,Hepatite B - HBeAC (anti HBE) - pesquisa e/ou dosagem
40306984,40306984,TUSS,"Hepatitis B - HBeAg (""E"" antigen) - detection and/or quantification",2009-02-13,,,3023378,LOINC,13954-3,Measurement,0.6509615182876587,"Hepatite B - HBeAG (antígeno ""E"") - pesquisa e/ou dosagem"
40306992,40306992,TUSS,Hepatitis B - HBsAg (surface antigen) - detection and/or quantification,2009-02-13,,,3019510,LOINC,5196-1,Measurement,0.6436335742473602,Hepatite B - HBSAC (anti-antígeno de superfície) - pesquisa e/ou dosagem
40307018,40307018,TUSS,Hepatitis B - HBsAg (Australia antigen) - detection and/or quantification,2009-02-13,,,4160297,SNOMED,398468003,Measurement,0.525057852268219,"Hepatite B - HBSAG (AU, antígeno austrália) - pesquisa e/ou dosagem"
40307026,40307026,TUSS,Hepatitis C - anti-HCV - detection and/or quantification,2009-02-13,,,4162833,SNOMED,398513000,Measurement,0.6764414310455322,Hepatite C - anti-HCV - pesquisa e/ou dosagem
40307034,40307034,TUSS,Hepatitis C - anti-HCV - IgM - detection and/or quantification,2009-02-13,,,3041870,LOINC,40726-2,Measurement,0.6211661100387573,Hepatite C - anti-HCV - IgM - pesquisa e/ou dosagem
40307042,40307042,TUSS,Hepatitis C - immunoblot - detection and/or quantification,2009-02-13,,,4135001,SNOMED,398463007,Measurement,0.6572034358978271,Hepatite C - imunoblot - pesquisa e/ou dosagem
40307050,40307050,TUSS,"Delta Hepatitis, IgG antibody - detection and/or quantification",2009-02-13,,,4015456,SNOMED,104320001,Measurement,0.6430881917476654,"Hepatite delta, anticorpo IgG - pesquisa e/ou dosagem"
40307069,40307069,TUSS,"Delta hepatitis, IgM antibody - detection and/or quantification",2009-02-13,,,4015456,SNOMED,104320001,Measurement,0.6211314797401428,"Hepatite delta, anticorpo IgM - pesquisa e/ou dosagem"
40307077,40307077,TUSS,"Delta hepatitis, antigen - detection and/or quantification",2009-02-13,,,4015456,SNOMED,104320001,Measurement,0.6185827553272247,"Hepatite delta, antígeno - pesquisa e/ou dosagem"
40307085,40307085,TUSS,Herpes simplex - IgG - detection and/or quantification,2009-02-13,,,3038371,LOINC,40728-8,Measurement,0.6324009299278259,Herpes simples - IgG - pesquisa e/ou dosagem
40307093,40307093,TUSS,Herpes simplex - IgM - detection and/or quantification,2009-02-13,,,3041145,LOINC,40729-6,Measurement,0.6319307088851929,Herpes simples - IgM - pesquisa e/ou dosagem
40307107,40307107,TUSS,Herpes zoster - IgG - detection and/or quantification,2009-02-13,,,3009678,LOINC,15410-4,Measurement,0.6051295399665833,Herpes zoster - IgG - pesquisa e/ou dosagem
40307115,40307115,TUSS,Herpes zoster - IgM - detection and/or measurement,2009-02-13,,,4196426,SNOMED,315231005,Measurement,0.6210852563381195,Herpes zoster - IgM - pesquisa e/ou dosagem
40307123,40307123,TUSS,"Delayed hypersensitivity (intradermal reaction IDeR) candidin, mumps, streptokinase-dornase, PPD, trichophytin, vaccinia virus, other(s), each",2009-02-13,,,439224,SNOMED,416098002,Observation,0.10403323173522949,"Hipersensibilidade retardada (intradermo reação IDeR ) candidina, caxumba, estreptoquinase-dornase, PPD, tricofitina, vírus vacinal, outro(s), cada"
40307131,40307131,TUSS,"Histamine, dosage",2009-02-13,,,4079535,SNOMED,277406006,Meas Value,0.6266091763973236,"Histamina, dosagem"
40307140,40307140,TUSS,Histone - testing and/or assay,2009-02-13,,,4045159,SNOMED,122445005,Measurement,0.4691826105117798,Histona - pesquisa e/ou dosagem
40307158,40307158,TUSS,"Histoplasmosis, serological reaction",2009-02-13,,,45880332,LOINC,LA10477-0,Meas Value,0.5638923645019531,"Histoplasmose, reação sorológica"
40307166,40307166,TUSS,HIV - P24 antigen - detection and/or quantification,2009-02-13,,,4018596,SNOMED,104332002,Measurement,0.7620488256216049,HIV - antígeno P24 - pesquisa e/ou dosagem
40307174,40307174,TUSS,"HIV-1 or HIV-2, antibody testing",2009-02-13,,,4013104,SNOMED,165813002,Measurement,0.7717518508434296,"HIV1 ou HIV2, pesquisa de anticorpos"
40307182,40307182,TUSS,"HIV1+ HIV2, (combined determination), antibody detection",2009-02-13,,,46272018,SNOMED,710311002,Measurement,0.769006997346878,"HIV1+ HIV2, (determinação conjunta), pesquisa de anticorpos"
40307190,40307190,TUSS,HLA-DR - testing and/or measurement,2009-02-13,,,4327469,SNOMED,75166004,Measurement,0.5527172088623047,HLA-DR - pesquisa e/ou dosagem
40307204,40307204,TUSS,HLA-DR+DQ - detection and/or quantification,2009-02-13,,,3000800,LOINC,21343-9,Measurement,0.6012374758720398,HLA-DR+DQ - pesquisa e/ou dosagem
40307212,40307212,TUSS,HTLV1 or HTLV2 antibody test (each),2009-02-13,,,4014642,SNOMED,104318004,Measurement,0.5909482836723328,HTLV1 ou HTLV2 pesquisa de anticorpo (cada)
40307220,40307220,TUSS,IgA - detection and/or quantification,2009-02-13,,,4135810,SNOMED,31651002,Measurement,0.5858567655086517,IgA - pesquisa e/ou dosagem
40307239,40307239,TUSS,Salivary IgA - detection and/or quantification,2009-02-13,,,4209385,SNOMED,313706007,Measurement,0.6083932816982269,IgA na saliva - pesquisa e/ou dosagem
40307247,40307247,TUSS,IgD - detection and/or quantification,2009-02-13,,,4094301,SNOMED,250189009,Measurement,0.530981183052063,IgD - pesquisa e/ou dosagem
40307255,40307255,TUSS,"IgE, specific group, each - investigation and/or measurement",2009-02-13,,,4303588,SNOMED,388640005,Measurement,0.4866318702697754,"IgE, grupo específico, cada - pesquisa e/ou dosagem"
40307263,40307263,TUSS,"IgE, per allergen (each) - detection and/or measurement",2009-02-13,,,4018041,SNOMED,104381000,Measurement,0.5802038908004761,"IgE, por alérgeno (cada) - pesquisa e/ou dosagem"
40307271,40307271,TUSS,Total IgE - qualitative and/or quantitative,2009-02-13,,,4015473,SNOMED,104382007,Measurement,0.5126925110816956,"IgE, total - pesquisa e/ou dosagem"
